Rotation
Line A: Structure Position, Actual Response - Global RX (15MW-Semi-sub) [°]
Line B: Structure Position, Actual Response - Global RY (15MW-Semi-sub) [°]
Line C: Structure Position, Actual Response - Global RZ (15MW-Semi-sub) [°]

*Time (s),Line A (°),Line B (°),Line C (°)
1024.90002,-2.86778304725885E-02,0.390922665596008,-4.36328239738941E-02
1025,-2.19953414052725E-02,0.396880269050598,-3.64428795874119E-02
1025.09998,-1.52410306036472E-02,0.402333378791809,-3.01968362182379E-02
1025.20007,-8.43293033540249E-03,0.407275229692459,-2.49034650623798E-02
1025.30005,-1.60103372763842E-03,0.411722898483276,-0.020590728148818
1025.40002,5.23050548508763E-03,0.415680021047592,-1.72827560454607E-02
1025.5,1.20396763086319E-02,0.419179230928421,-1.49947796016932E-02
1025.59998,1.87966916710138E-02,0.4222212433815,-1.37414205819368E-02
1025.70007,2.54752170294523E-02,0.424823403358459,-1.35360760614276E-02
1025.80005,3.20508666336536E-02,0.427006304264069,-1.43898399546742E-02
1025.90002,3.84974628686905E-02,0.428796499967575,-1.63137000054121E-02
1026,4.47874069213867E-02,0.430213838815689,-1.93033330142498E-02
1026.09998,5.08964844048023E-02,0.431274771690369,-2.33782827854156E-02
1026.20007,5.67988939583302E-02,0.43201607465744,-2.85182874649763E-02
1026.30005,6.24732337892056E-02,0.432452648878098,-3.47181186079979E-02
1026.40002,0.067890539765358,0.432614773511887,-4.19496521353722E-02
1026.5,7.30361118912697E-02,0.432538241147995,-5.01934923231602E-02
1026.59998,7.78823867440224E-02,0.432238608598709,-5.94087913632393E-02
1026.70007,8.24184864759445E-02,0.43173623085022,-6.95528909564018E-02
1026.80005,8.66195559501648E-02,0.431068599224091,-8.05767402052879E-02
1026.90002,9.04730185866356E-02,0.430246591567993,-9.24169570207596E-02
1027,9.39605832099915E-02,0.429314851760864,-0.105001837015152
1027.09998,0.097071997821331,0.428280621767044,-0.118256390094757
1027.20007,9.98030453920364E-02,0.427181869745255,-0.132101282477379
1027.30005,0.102138243615627,0.426034212112427,-0.146439224481583
1027.40002,0.104075483977795,0.424860835075378,-0.161176726222038
1027.5,0.105610989034176,0.423684328794479,-0.17620413005352
1027.59998,0.106744594871998,0.4225232899189,-0.19142197072506
1027.70007,0.107475839555264,0.421393662691116,-0.206716194748878
1027.80005,0.107810154557228,0.42031654715538,-0.221972361207008
1027.90002,0.107752591371536,0.419304013252258,-0.237069383263588
1028,0.107316270470619,0.418370276689529,-0.251890569925308
1028.09998,0.10651084035635,0.417525589466095,-0.266315817832947
1028.20007,0.10534904897213,0.416786879301071,-0.280229657888412
1028.30005,0.103850036859512,0.416153252124786,-0.293517112731934
1028.40002,0.102030865848064,0.415639251470566,-0.306061148643494
1028.5,9.99123007059097E-02,0.415250509977341,-0.317758589982987
1028.59998,9.75205674767494E-02,0.414982050657272,-0.328503400087357
1028.70007,9.48780253529549E-02,0.414845556020737,-0.338198482990265
1028.80005,9.20142754912377E-02,0.414830297231674,-0.346749842166901
1028.90002,8.89576449990273E-02,0.414936542510986,-0.354072898626328
1029,8.57347324490547E-02,0.415157288312912,-0.360089510679245
1029.09998,8.23799297213554E-02,0.415487945079803,-0.364732027053833
1029.20007,7.89328962564468E-02,0.415923625230789,-0.367926120758057
1029.30005,7.54179134964943E-02,0.416452556848526,-0.369632810354233
1029.40002,7.18742460012436E-02,0.417056411504745,-0.369800567626953
1029.5,6.83372989296913E-02,0.417730271816254,-0.368377953767776
1029.59998,6.48481324315071E-02,0.418462544679642,-0.365358859300613
1029.70007,6.14331774413586E-02,0.419222861528397,-0.360716104507446
1029.80005,5.81346228718758E-02,0.420008808374405,-0.354440033435822
1029.90002,5.49891963601112E-02,0.420800060033798,-0.346537679433823
1030,5.20260669291019E-02,0.421575784683228,-0.337015718221664
1030.09998,4.92867939174175E-02,0.422325193881989,-0.32590189576149
1030.20007,4.67967353761196E-02,0.42302143573761,-0.313223212957382
1030.30005,0.044590275734663,0.423654824495316,-0.299016982316971
1030.40002,4.26943600177765E-02,0.424199908971786,-0.283344984054565
1030.5,4.11378182470798E-02,0.424641579389572,-0.266270786523819
1030.59998,0.039941567927599,0.424951612949371,-0.247862011194229
1030.70007,0.039127629250288,0.425116270780563,-0.228203058242798
1030.80005,3.87144275009632E-02,0.42511659860611,-0.207392334938049
1030.90002,3.87309044599533E-02,0.424940496683121,-0.185538694262505
1031,3.91754694283009E-02,0.424562335014343,-0.162755027413368
1031.09998,4.00610379874706E-02,0.423962354660034,-0.139170661568642
1031.20007,4.13947403430939E-02,0.423129111528397,-0.114915296435356
1031.30005,4.31826524436474E-02,0.422040700912476,-9.01340916752815E-02
1031.40002,4.54274751245975E-02,0.420679867267609,-6.49739801883698E-02
1031.5,4.81170974671841E-02,0.419027149677277,-3.95868942141533E-02
1031.59998,5.12506105005741E-02,0.417068690061569,-0.014131773263216
1031.70007,5.48165738582611E-02,0.414801865816116,1.12273395061493E-02
1031.80005,5.87990656495094E-02,0.4121955037117,3.63349281251431E-02
1031.90002,6.31831660866737E-02,0.409240424633026,6.10208846628666E-02
1032,0.067944273352623,0.405928671360016,8.51227939128876E-02
1032.09998,7.30590000748634E-02,0.4022456407547,0.108479887247086
1032.20007,0.078503429889679,0.398179024457932,0.130940765142441
1032.30005,8.42418447136879E-02,0.393724590539932,0.152344435453415
1032.40002,9.02494788169861E-02,0.388872861862183,0.172546491026878
1032.5,9.64842215180397E-02,0.383620530366898,0.191405072808266
1032.59998,0.102908231317997,0.377967536449432,0.20878204703331
1032.70007,0.10948283970356,0.371897041797638,0.224550232291222
1032.80005,0.116167888045311,0.365421324968338,0.238591849803925
1032.90002,0.122919872403145,0.358533948659897,0.250793516635895
1033,0.129697874188423,0.351243674755096,0.261061131954193
1033.09998,0.13645213842392,0.343549340963364,0.269305825233459
1033.20007,0.143141210079193,0.335454821586609,0.275453329086304
1033.30005,0.149718955159187,0.326974153518677,0.279440760612488
1033.40002,0.156139880418777,0.318111658096313,0.281218945980072
1033.5,0.162358090281487,0.308879435062408,0.280747622251511
1033.59998,0.168329671025276,0.299280345439911,0.278029561042786
1033.70007,0.174019441008568,0.289330989122391,0.273059666156769
1033.80005,0.179381296038628,0.279047220945358,0.265863299369812
1033.90002,0.184379741549492,0.268439680337906,0.256487548351288
1034,0.188971236348152,0.257512867450714,0.245003551244736
1034.09998,0.193133279681206,0.246287479996681,0.231490805745125
1034.20007,0.196829825639725,0.234784066677094,0.216057628393173
1034.30005,0.200037464499474,0.223016276955605,0.198832184076309
1034.40002,0.202715918421745,0.210992187261581,0.179966568946838
1034.5,0.2048579454422,0.198737174272537,0.159623056650162
1034.59998,0.206439420580864,0.186261624097824,0.137987926602364
1034.70007,0.207445412874222,0.173593655228615,0.115244328975678
1034.80005,0.207869470119476,0.160748079419136,9.15993824601173E-02
1034.90002,0.207700148224831,0.147739812731743,6.72683641314507E-02
1035,0.206935957074165,0.134594693779945,4.24680784344673E-02
1035.09998,0.205571264028549,0.121328957378864,1.74223929643631E-02
1035.20007,0.20360866189003,0.10796695202589,-7.64770759269595E-03
1035.30005,0.201057687401772,9.45282280445099E-02,-3.25127057731152E-02
1035.40002,0.197926864027977,0.081037238240242,-5.69554194808006E-02
1035.5,0.194237515330315,6.75149112939835E-02,-8.07638689875603E-02
1035.59998,0.190003931522369,5.39851561188698E-02,-0.103731952607632
1035.70007,0.18524469435215,4.04783673584461E-02,-0.125671580433846
1035.80005,0.17999279499054,2.70121954381466E-02,-0.146398097276688
1035.90002,0.174262329936028,1.36154675856233E-02,-0.165751591324806
1036,0.16808870434761,3.21373780025169E-04,-0.183575555682182
1036.09998,0.161506488919258,-1.28530180081725E-02,-0.199740931391716
1036.20007,0.154561117291451,-2.58760135620832E-02,-0.214117795228958
1036.30005,0.147277757525444,-3.87193150818348E-02,-0.22662827372551
1036.40002,0.139700055122375,-5.13613224029541E-02,-0.237165495753288
1036.5,0.131863340735435,-6.37676045298576E-02,-0.245681822299957
1036.59998,0.123812146484852,-7.59104639291763E-02,-0.25211825966835
1036.70007,0.115589268505573,-8.77702608704567E-02,-0.256439298391342
1036.80005,0.107236370444298,-9.93169695138931E-02,-0.258633583784103
1036.90002,9.87986698746681E-02,-0.110530540347099,-0.258687347173691
1037,0.090317539870739,-0.12138369679451,-0.25661027431488
1037.09998,8.18372592329979E-02,-0.131857499480247,-0.25242891907692
1037.20007,7.33984038233757E-02,-0.14192321896553,-0.246179282665253
1037.30005,6.50454834103584E-02,-0.151579529047012,-0.237925320863724
1037.40002,5.68122789263725E-02,-0.160793587565422,-0.227706551551819
1037.5,4.87523712217808E-02,-0.1695546656847,-0.215610265731812
1037.59998,4.08920906484127E-02,-0.177853986620903,-0.201717466115952
1037.70007,3.32714542746544E-02,-0.185679212212563,-0.186116263270378
1037.80005,2.59254593402147E-02,-0.193019971251488,-0.168908968567848
1037.90002,0.018887048587203,-0.199881136417389,-0.150205090641975
1038,1.21789388358593E-02,-0.206262797117233,-0.130106508731842
1038.09998,5.83760486915708E-03,-0.212164789438248,-0.108748309314251
1038.20007,-1.12013614852913E-04,-0.217584803700447,-8.62487778067589E-02
1038.30005,-5.64555916935205E-03,-0.222536489367485,-6.27429559826851E-02
1038.40002,-1.07505489140749E-02,-0.22702956199646,-3.83530221879482E-02
1038.5,-1.54043426737189E-02,-0.231083050370216,-1.32302334532142E-02
1038.59998,-1.95904672145844E-02,-0.234721109271049,1.24954842031002E-02
1038.70007,-2.32991594821215E-02,-0.237958669662476,3.86685878038406E-02
1038.80005,-0.026520686224103,-0.240820035338402,6.51352778077126E-02
1038.90002,-2.92483475059271E-02,-0.243336245417595,9.17546153068542E-02
1039,-3.14823612570763E-02,-0.245535880327225,0.118380077183247
1039.09998,-3.32216359674931E-02,-0.247451141476631,0.144866496324539
1039.20007,-3.44732031226158E-02,-0.249115407466888,0.171058028936386
1039.30005,-3.52480746805668E-02,-0.250565826892853,0.196823164820671
1039.40002,-3.55436019599438E-02,-0.251841604709625,0.222027018666267
1039.5,-3.53779308497906E-02,-0.252980023622513,0.246528774499893
1039.59998,-0.034777894616127,-0.25402444601059,0.270209789276123
1039.70007,-3.37535254657269E-02,-0.255012840032578,0.29295140504837
1039.80005,-0.032321996986866,-0.255993843078613,0.314653038978577
1039.90002,-3.05152144283056E-02,-0.257011592388153,0.335203796625137
1040,-2.83546131104231E-02,-0.258097946643829,0.354513227939606
1040.09998,-2.58667934685946E-02,-0.259300947189331,0.372506886720657
1040.20007,-2.30781342834234E-02,-0.260659515857697,0.389098942279816
1040.30005,-2.00290903449059E-02,-0.262217849493027,0.404227048158646
1040.40002,-1.67516004294157E-02,-0.264010787010193,0.417833149433136
1040.5,-1.32796987891197E-02,-0.266075044870377,0.429874300956726
1040.59998,-9.65004879981279E-03,-0.268446326255798,0.440312176942825
1040.70007,-5.90130500495434E-03,-0.271155208349228,0.449107676744461
1040.80005,-2.06873519346118E-03,-0.274230778217316,0.456252694129944
1040.90002,1.8051362130791E-03,-0.277698218822479,0.461734175682068
1041,5.68816252052784E-03,-0.281576722860336,0.465541422367096
1041.09998,9.54002607613802E-03,-0.285893261432648,0.467688739299774
1041.20007,1.33198378607631E-02,-0.290655493736267,0.468186050653458
1041.30005,1.69908106327057E-02,-0.295877069234848,0.467055648565292
1041.40002,2.05156765878201E-02,-0.30156996846199,0.464320361614227
1041.5,2.38644201308489E-02,-0.307729125022888,0.460005193948746
1041.59998,0.026995288208127,-0.314358413219452,0.45416584610939
1041.70007,2.98834014683962E-02,-0.321452468633652,0.446817517280579
1041.80005,3.24833877384663E-02,-0.328998148441315,0.438036173582077
1041.90002,3.47745046019554E-02,-0.336986690759659,0.427858740091324
1042,3.67412306368351E-02,-0.345389127731323,0.416338801383972
1042.09998,3.83456945419312E-02,-0.354185104370117,0.403546899557114
1042.20007,3.95618565380573E-02,-0.363348484039307,0.389547228813171
1042.30005,4.03767228126526E-02,-0.372845619916916,0.374416530132294
1042.40002,4.07634600996971E-02,-0.382648050785065,0.358237266540527
1042.5,0.040719348937273,-0.392702043056488,0.341089963912964
1042.59998,4.02364507317543E-02,-0.402972519397736,0.323077261447906
1042.70007,3.92878949642181E-02,-0.413411796092987,0.304299205541611
1042.80005,0.037875946611166,-0.423967927694321,0.284860819578171
1042.90002,3.59942503273487E-02,-0.434591561555862,0.264879137277603
1043,3.36414873600006E-02,-0.445225745439529,0.244471609592438
1043.09998,3.08145713061094E-02,-0.455821484327316,0.223767653107643
1043.20007,2.75307688862085E-02,-0.466318309307098,0.202891334891319
1043.30005,2.37852428108454E-02,-0.476660072803497,0.181977823376656
1043.40002,1.95932816714048E-02,-0.486786693334579,0.161161884665489
1043.5,1.49635160341859E-02,-0.496641784906387,0.140580058097839
1043.59998,9.90774668753147E-03,-0.50616854429245,0.120366290211678
1043.70007,4.45487769320607E-03,-0.515314638614655,0.10066245496273
1043.80005,-1.38680019881576E-03,-0.524020552635193,8.15998539328575E-02
1043.90002,-7.59720150381327E-03,-0.532226741313934,6.33149370551109E-02
1044,-1.41458520665765E-02,-0.539888083934784,4.59305197000504E-02
1044.09998,-2.10059434175491E-02,-0.546962082386017,0.029582180082798
1044.20007,-2.81506218016148E-02,-0.553406178951263,0.014383184723556
1044.30005,-3.55545058846474E-02,-0.559170544147491,4.49314858997241E-04
1044.40002,-4.31757085025311E-02,-0.564228296279907,-1.21044032275677E-02
1044.5,-0.050992377102375,-0.56852787733078,-2.31922194361687E-02
1044.59998,-5.89706934988499E-02,-0.572048604488373,-3.27184833586216E-02
1044.70007,-6.70735314488411E-02,-0.574752867221832,-4.06050756573677E-02
1044.80005,-7.52636194229126E-02,-0.576644837856293,-4.67848405241966E-02
1044.90002,-8.35088267922401E-02,-0.577687978744507,-5.12023083865643E-02
1045,-9.17692929506302E-02,-0.577877044677734,-5.38073889911175E-02
1045.09998,-0.100012384355068,-0.577204644680023,-5.45760691165924E-02
1045.20007,-0.108203373849392,-0.575662851333618,-5.34977577626705E-02
1045.30005,-0.116306662559509,-0.573254227638245,-5.05696572363377E-02
1045.40002,-0.124284632503986,-0.569984495639801,-4.58047278225422E-02
1045.5,-0.132107138633728,-0.56587553024292,-3.92305590212345E-02
1045.59998,-0.139737635850906,-0.560935616493225,-0.030882989987731
1045.70007,-0.147139921784401,-0.555176794528961,-2.08170283585787E-02
1045.80005,-0.154288753867149,-0.548624038696289,-9.09886509180069E-03
1045.90002,-0.161151140928268,-0.541313350200653,4.19779028743505E-03
1046,-0.167694270610809,-0.533270478248596,1.89855378121138E-02
1046.09998,-0.17389865219593,-0.524537801742554,3.51641662418842E-02
1046.20007,-0.179731264710426,-0.515140950679779,5.26310764253139E-02
1046.30005,-0.185160860419273,-0.505128085613251,7.12819471955299E-02
1046.40002,-0.190168052911758,-0.494537621736526,9.09893959760666E-02
1046.5,-0.194742172956467,-0.483429431915283,0.111641861498356
1046.59998,-0.198848679661751,-0.47184094786644,0.133110523223877
1046.70007,-0.202476769685745,-0.45982152223587,0.155269742012024
1046.80005,-0.205610811710358,-0.447429448366165,0.177994564175606
1046.90002,-0.208231836557388,-0.434715896844864,0.2011578977108
1047,-0.210336178541183,-0.421734541654587,0.224636569619179
1047.09998,-0.211911886930466,-0.408540099859238,0.248307764530182
1047.20007,-0.21295540034771,-0.395185381174088,0.272054374217987
1047.30005,-0.213461816310883,-0.381726562976837,0.295761913061142
1047.40002,-0.213426291942596,-0.368217170238495,0.319323122501373
1047.5,-0.212865993380547,-0.354707926511765,0.342632293701172
1047.59998,-0.211764365434647,-0.341248750686646,0.365589261054993
1047.70007,-0.210145726799965,-0.32788747549057,0.38810133934021
1047.80005,-0.208010524511337,-0.314672440290451,0.410077273845673
1047.90002,-0.205372959375381,-0.30164709687233,0.431429505348206
1048,-0.202242195606232,-0.288854330778122,0.452072888612747
1048.09998,-0.19865807890892,-0.276327073574066,0.47192707657814
1048.20007,-0.194616258144379,-0.264101475477219,0.490915954113007
1048.30005,-0.190147995948792,-0.252207905054092,0.508956074714661
1048.40002,-0.185276985168457,-0.240676954388618,0.525986969470978
1048.5,-0.180032998323441,-0.229524031281471,0.541933953762054
1048.59998,-0.17443872988224,-0.218768581748009,0.556731700897217
1048.70007,-0.168529689311981,-0.208428233861923,0.570317506790161
1048.80005,-0.1623415350914,-0.198510438203812,0.582632541656494
1048.90002,-0.155906215310097,-0.189025059342384,0.593618452548981
1049,-0.149258762598038,-0.179968282580376,0.603221118450165
1049.09998,-0.142438098788261,-0.171341359615326,0.611391544342041
1049.20007,-0.135484009981155,-0.163131803274155,0.618069469928741
1049.30005,-0.128429248929024,-0.155340760946274,0.623219907283783
1049.40002,-0.121323972940445,-0.147959932684898,0.626777946949005
1049.5,-0.114205740392208,-0.140966415405273,0.628699243068695
1049.59998,-0.107116848230362,-0.134351506829262,0.628933787345886
1049.70007,-0.100097268819809,-0.128095969557762,0.627440631389618
1049.80005,-9.31897982954979E-02,-0.122179254889488,0.624203503131866
1049.90002,-8.64348337054253E-02,-0.116583488881588,0.619180023670197
1050,-7.98739790916443E-02,-0.111284710466862,0.61236435174942
1050.09998,-7.35447034239769E-02,-0.106258451938629,0.603756308555603
1050.20007,-6.74818605184555E-02,-0.10148973762989,0.593354642391205
1050.30005,-6.17218464612961E-02,-9.69421863555908E-02,0.581197321414948
1050.40002,-5.63021712005138E-02,-9.26000252366066E-02,0.56732964515686
1050.5,-5.12516237795353E-02,-8.84390100836754E-02,0.551799774169922
1050.59998,-4.65998947620392E-02,-8.44341814517975E-02,0.534687995910645
1050.70007,-4.23749946057796E-02,-8.05665627121925E-02,0.516096711158752
1050.80005,-0.038609117269516,-7.68061503767967E-02,0.496126651763916
1050.90002,-3.53166162967682E-02,-7.31300190091133E-02,0.474897354841232
1051,-3.25228981673717E-02,-6.95147141814232E-02,0.45254710316658
1051.09998,-0.030239736661315,-6.59356862306595E-02,0.42922443151474
1051.20007,-2.84841097891331E-02,-6.23731426894665E-02,0.405086278915405
1051.30005,-2.72635333240032E-02,-5.87992519140243E-02,0.380308419466019
1051.40002,-0.026586452499032,-5.51936663687229E-02,0.355061620473862
1051.5,-2.64570377767086E-02,-5.15324771404266E-02,0.329534083604813
1051.59998,-2.68743876367807E-02,-4.77936901152134E-02,0.303909301757813
1051.70007,-2.78264656662941E-02,-4.39512990415096E-02,0.278379648923874
1051.80005,-0.029309868812561,-3.99876609444618E-02,0.253139793872833
1051.90002,-3.13075259327888E-02,-3.58845107257366E-02,0.228373110294342
1052,-3.38108614087105E-02,-3.16103249788284E-02,0.204253852367401
1052.09998,-3.67951616644859E-02,-0.027155764400959,0.180964529514313
1052.20007,-4.02305796742439E-02,-2.25012116134167E-02,0.158675879240036
1052.30005,-4.40906621515751E-02,-1.76299717277288E-02,0.137551605701447
1052.40002,-4.83421646058559E-02,-1.25201605260372E-02,0.117747902870178
1052.5,-5.29504679143429E-02,-7.1378811262548E-03,9.94008779525757E-02
1052.59998,-5.78742027282715E-02,-1.48673902731389E-03,8.26504454016685E-02
1052.70007,-0.06307153403759,4.4476636685431E-03,6.76160529255867E-02
1052.80005,-6.84929043054581E-02,1.06797851622105E-02,5.44149987399578E-02
1052.90002,-7.41032510995865E-02,1.72250233590603E-02,4.31426428258419E-02
1053,-7.98461139202118E-02,2.41039358079433E-02,3.38892079889774E-02
1053.09998,-8.56714248657227E-02,3.13132293522358E-02,2.67295688390732E-02
1053.20007,-9.15246903896332E-02,3.88701520860195E-02,2.17352043837309E-02
1053.30005,-0.097358338534832,4.67774532735348E-02,0.01895522326231
1053.40002,-0.10311459004879,5.50469867885113E-02,1.84287074953318E-02
1053.5,-0.108739174902439,6.36787563562393E-02,2.01820321381092E-02
1053.59998,-0.114174738526344,0.072676457464695,2.42187567055225E-02
1053.70007,-0.119377434253693,8.20359662175179E-02,3.05591933429241E-02
1053.80005,-0.124292246997356,9.17647629976273E-02,3.91689240932465E-02
1053.90002,-0.12886418402195,0.101850971579552,5.00302836298943E-02
1054,-0.133049979805946,0.112290300428867,6.30987212061882E-02
1054.09998,-0.136803701519966,0.123069897294044,7.83165246248245E-02
1054.20007,-0.140065297484398,0.134190544486046,9.56101715564728E-02
1054.30005,-0.142815828323364,0.145628020167351,0.11490586400032
1054.40002,-0.145001813769341,0.157372266054153,0.136107176542282
1054.5,-0.146595388650894,0.169404909014702,0.159102618694305
1054.59998,-0.147564470767975,0.181705236434937,0.183773398399353
1054.70007,-0.147881135344505,0.194240778684616,0.2099948823452
1054.80005,-0.147523626685143,0.206993073225021,0.23761160671711
1054.90002,-0.146467626094818,0.219936430454254,0.266468673944473
1055,-0.14471110701561,0.233034908771515,0.296405345201492
1055.09998,-0.142238423228264,0.246260449290276,0.327233165502548
1055.20007,-0.139039143919945,0.259578585624695,0.358765453100204
1055.30005,-0.135129556059837,0.272954553365707,0.390798956155777
1055.40002,-0.130501061677933,0.286346763372421,0.423131257295609
1055.5,-0.125174403190613,0.299723148345947,0.455538123846054
1055.59998,-0.119165204465389,0.313048452138901,0.487801164388657
1055.70007,-0.112491853535175,0.326280295848846,0.51969701051712
1055.80005,-0.105181314051151,0.339378923177719,0.551000356674194
1055.90002,-9.72623899579048E-02,0.352303802967072,0.581489384174347
1056,-0.088769942522049,0.36502742767334,0.610935211181641
1056.09998,-7.97482877969742E-02,0.377513080835342,0.639131247997284
1056.20007,-7.02394172549248E-02,0.389720857143402,0.665864229202271
1056.30005,-6.02852702140808E-02,0.401615232229233,0.69093918800354
1056.40002,-4.99337911605835E-02,0.413172692060471,0.714169442653656
1056.5,-3.92455719411373E-02,0.424366593360901,0.735381782054901
1056.59998,-2.82671209424734E-02,0.43516343832016,0.754427075386047
1056.70007,-1.70616563409567E-02,0.44554215669632,0.77116072177887
1056.80005,-5.69073902443051E-03,0.455483287572861,0.785468280315399
1056.90002,5.78561844304204E-03,0.464965999126434,0.797242701053619
1057,0.017306923866272,0.473976135253906,0.806411445140839
1057.09998,2.88108624517918E-02,0.482493311166763,0.812910556793213
1057.20007,4.02375496923923E-02,0.490505665540695,0.816718935966492
1057.30005,5.15228137373924E-02,0.498005747795105,0.817815244197845
1057.40002,6.26056045293808E-02,0.504983186721802,0.816195487976074
1057.5,7.34240859746933E-02,0.511432826519012,0.811907291412354
1057.59998,0.083924226462841,0.517351627349854,0.804981529712677
1057.70007,9.40501987934113E-02,0.522733986377716,0.79548853635788
1057.80005,0.10374641418457,0.527580678462982,0.783516645431519
1057.90002,0.112968511879444,0.531898021697998,0.769164085388184
1058,0.121662668883801,0.535671591758728,0.752556681632996
1058.09998,0.129796236753464,0.5389084815979,0.733822524547577
1058.20007,0.137328520417213,0.54162460565567,0.713112533092499
1058.30005,0.144224375486374,0.543799698352814,0.690594673156738
1058.40002,0.150457635521889,0.545447587966919,0.666442155838013
1058.5,0.156008303165436,0.546578288078308,0.640847086906433
1058.59998,0.1608577221632,0.547187566757202,0.614012002944946
1058.70007,0.164992228150368,0.547285377979279,0.586149692535401
1058.80005,0.168405666947365,0.546881794929504,0.557480990886688
1058.90002,0.171097278594971,0.545987546443939,0.528232514858246
1059,0.173074588179588,0.544602036476135,0.498642444610596
1059.09998,0.174341529607773,0.542738556861877,0.468949973583221
1059.20007,0.174915656447411,0.540406823158264,0.43939945101738
1059.30005,0.174820810556412,0.537611305713654,0.410227060317993
1059.40002,0.17407913506031,0.534372210502625,0.381677538156509
1059.5,0.172721892595291,0.530703544616699,0.353980451822281
1059.59998,0.17077848315239,0.526615679264069,0.327372550964355
1059.70007,0.168284401297569,0.52213042974472,0.302071154117584
1059.80005,0.165286585688591,0.517263531684875,0.278285026550293
1059.90002,0.161827147006989,0.51203727722168,0.256218731403351
1060,0.157951518893242,0.5064657330513,0.236046984791756
1060.09998,0.153711140155792,0.500570714473724,0.217937737703323
1060.20007,0.149151295423508,0.494375020265579,0.202034845948219
1060.30005,0.144330084323883,0.48790517449379,0.188453286886215
1060.40002,0.139291897416115,0.48119056224823,0.17730800807476
1060.5,0.134104937314987,0.47425177693367,0.168666929006577
1060.59998,0.128814190626144,0.467112749814987,0.162582486867905
1060.70007,0.12347286939621,0.459800809621811,0.159086555242538
1060.80005,0.118136137723923,0.452341496944428,0.158179223537445
1060.90002,0.112851865589619,0.444764375686646,0.159840002655983
1061,0.107680298388004,0.437095671892166,0.16401295363903
1061.09998,0.102660872042179,0.42936635017395,0.170633628964424
1061.20007,9.78394225239754E-02,0.421602785587311,0.179610848426819
1061.30005,9.32642966508865E-02,0.413827329874039,0.190820589661598
1061.40002,8.89813825488091E-02,0.406073868274689,0.204125598073006
1061.5,8.50230902433395E-02,0.398368984460831,0.219376727938652
1061.59998,8.14334452152252E-02,0.390731900930405,0.236408397555351
1061.70007,7.82483592629433E-02,0.383188277482986,0.255046635866165
1061.80005,7.54831433296204E-02,0.375765681266785,0.275100320577621
1061.90002,7.31753408908844E-02,0.368480712175369,0.296381652355194
1062,7.13404342532158E-02,0.361357748508453,0.31869176030159
1062.09998,6.99989572167397E-02,0.354410409927368,0.341829121112823
1062.20007,6.91680535674095E-02,0.347654670476913,0.365601629018784
1062.30005,6.88598901033401E-02,0.341103106737137,0.389806836843491
1062.40002,6.90763592720032E-02,0.334769278764725,0.414257615804672
1062.5,6.98176994919777E-02,0.328661382198334,0.438764542341232
1062.59998,0.071087971329689,0.322783470153809,0.463142901659012
1062.70007,7.28814452886581E-02,0.317142456769943,0.487222582101822
1062.80005,7.51826018095016E-02,0.311736762523651,0.51083368062973
1062.90002,7.79809355735779E-02,0.306564599275589,0.533821523189545
1063,8.12573209404945E-02,0.301620364189148,0.556035339832306
1063.09998,8.49853828549385E-02,0.296893388032913,0.577328503131866
1063.20007,8.91454964876175E-02,0.292383462190628,0.597579419612885
1063.30005,9.36992168426514E-02,0.288066148757935,0.616660714149475
1063.40002,9.86239165067673E-02,0.283928483724594,0.634467780590057
1063.5,0.10387110710144,0.279952973127365,0.650900721549988
1063.59998,0.109408155083656,0.276111036539078,0.665870487689972
1063.70007,0.115199252963066,0.272394508123398,0.67929595708847
1063.80005,0.121193878352642,0.268776625394821,0.691104829311371
1063.90002,0.127354994416237,0.265223801136017,0.701240718364716
1064,0.13362880051136,0.261714547872543,0.709647715091705
1064.09998,0.139974892139435,0.258225709199905,0.716290533542633
1064.20007,0.146345227956772,0.254719614982605,0.721127867698669
1064.30005,0.152690544724464,0.251171827316284,0.72413295507431
1064.40002,0.158964201807976,0.247562155127525,0.725298523902893
1064.5,0.165119171142578,0.243854969739914,0.724614679813385
1064.59998,0.171104893088341,0.240024089813232,0.72210693359375
1064.70007,0.17688225209713,0.236047521233559,0.717787444591522
1064.80005,0.182407587766647,0.23189015686512,0.711698293685913
1064.90002,0.187642335891724,0.227540552616119,0.703883528709412
1065,0.19254532456398,0.22297041118145,0.694417595863342
1065.09998,0.197077244520187,0.218156263232231,0.683375656604767
1065.20007,0.201202094554901,0.213071152567863,0.670850992202759
1065.30005,0.204897955060005,0.207707688212395,0.6569464802742
1065.40002,0.208130449056625,0.202035367488861,0.641774535179138
1065.5,0.210863798856735,0.196037337183952,0.625463485717773
1065.59998,0.213086366653442,0.189709722995758,0.608137786388397
1065.70007,0.214782059192657,0.183031499385834,0.58993399143219
1065.80005,0.215931534767151,0.175997257232666,0.570994079113007
1065.90002,0.216527193784714,0.168595686554909,0.551460206508636
1066,0.216556489467621,0.160819485783577,0.531473755836487
1066.09998,0.216019794344902,0.152663230895996,0.511183023452759
1066.20007,0.214927807450294,0.144123569130898,0.490725725889206
1066.30005,0.213267743587494,0.135196313261986,0.470250159502029
1066.40002,0.211059674620628,0.125889673829079,0.44989863038063
1066.5,0.208308219909668,0.116204865276814,0.429810166358948
1066.59998,0.205043822526932,0.106142602860928,0.410124838352203
1066.70007,0.20127409696579,0.09572684019804,0.390972882509232
